Codigo;Categoria;Producto;Fabricante;Nro. de Parte;Moneda;Precio sin IVA;%IVA;Imp. Int.;Precio Final U$D;Stock
0406773;Periféricos /Mouse;Mouse Logitech Wir M280 Red 910-004286;Logitech;910-004286;US$;9.05;10.5;0;10;Stock Bajo
0408433;Periféricos /Mouse;Mouse Logitech Wir M317 Black 910-003416;Logitech;910-003416;US$;12.68;10.5;0;14.01;Stock Bajo
0408937;Periféricos /Mouse;Mouse Logitech Wir M720 Triarthlon 910-004790;Logitech;910-004790;US$;27.24;10.5;0;30.1;
0410739;Periféricos /Mouse;Presenter Logitech Spotlight Slate 910-005216;Logitech;910-005216;US$;56.03;10.5;0;61.91;Stock Bajo
0408127;Periféricos /Mouse;Presenter Logitech Wir R400 910-001354;Logitech;910-001354;US$;20.23;10.5;0;22.35;
0416832;Periféricos /Parlantes;Parlante BT UE WONDERBOOM 4 Black 984-001888;Logitech;984-001888;US$;67.8;21;0;82.04;Stock Bajo
0417270;Periféricos /Parlantes;Parlante BT UE WONDERBOOM 4 Cobalt Blue  984-001889;Logitech;984-001889;US$;68.55;21;0;82.95;Stock Bajo
0417368;Periféricos /Parlantes;Parlante BT UE WONDERBOOM 4 Joyous Bright 984-001891;Logitech;984-001891;US$;67.8;21;0;82.04;Stock Bajo
0416833;Periféricos /Parlantes;Parlante BT UE WONDERBOOM 4 Pink 984-001890;Logitech;984-001890;US$;68.55;21;0;82.95;Stock Bajo
0417234;Periféricos /Parlantes;PARLANTE JBL BLUETOOTH CHARGE 5 AZUL (2170);JBL;JBLCHARGE5BLUAM;US$;164.88;21;0;199.5;Stock Bajo
0414509;Periféricos /Parlantes;PARLANTE JBL BLUETOOTH CHARGE 5 NEGRO (2163);JBL;JBLCHARGE5BLKAM;US$;164.88;21;0;199.5;Stock Bajo
0417276;Periféricos /Parlantes;PARLANTE JBL BLUETOOTH FLIP7 AZUL (9371);JBL;JBLFLIP7BLUAM;US$;131.97;21;0;159.68;Stock Bajo
0417233;Periféricos /Parlantes;PARLANTE JBL CLIP5 BLUETOOTH BLANCO (0309);JBL;JBLCLIP5WHTAM;US$;54.86;21;0;66.38;Stock Bajo
0416055;Periféricos /Parlantes;PARLANTE JBL CLIP5 BLUETOOTH NEGRO (0262);JBL;JBLCLIP5BLKAM;US$;54.86;21;0;66.38;
0416517;Periféricos /Parlantes;PARLANTE JBL GO ESSENTIAL AZUL (5620);JBL;JBLGOESBLUAM;US$;29.78;21;0;36.03;
0416633;Periféricos /Parlantes;PARLANTE JBL GO ESSENTIAL NEGRO (5613);JBL;JBLGOESBLK;US$;29.78;21;0;36.03;
0416516;Periféricos /Parlantes;PARLANTE JBL GO ESSENTIAL ROJO (5637);JBL;JBLGOESREDAM;US$;29.78;21;0;36.03;
0416604;Periféricos /Parlantes;PARLANTE JBL GO4 SUMERGIBLE AZUL (9396);JBL;JBLGO4BLUAM;US$;40.5;21;0;49.01;Stock Bajo
0416554;Periféricos /Parlantes;PARLANTE JBL GO4 SUMERGIBLE NEGRO (9372);JBL;JBLGO4BLKAM;US$;40.5;21;0;49.01;
0416603;Periféricos /Parlantes;PARLANTE JBL GO4 SUMERGIBLE ROJO (9389);JBL;JBLGO4REDAM;US$;40.5;21;0;49.01;
0416735;Periféricos /Parlantes;PARLANTE LG BLUETOOTH XBOOM GO XG2T 5 WATTS IP67 (3142);LG;XG2TBK.CARGPLK;US$;49.96;21;0;60.45;Stock Bajo
0416599;Periféricos /Parlantes;PARLANTE LG BLUETOOTH XBOOM GO XG7Q 40 WATTS IP67 (1403);LG;XG7QBK.DARGPLK;US$;126.86;21;0;153.5;Stock Bajo
0416600;Periféricos /Parlantes;PARLANTE LG BLUETOOTH XBOOM XG5Q GO 20 WATTS IP67 (1441);LG;XG5QBK.DARGPLK;US$;95.15;21;0;115.13;
0414152;Periféricos /Parlantes;Parlante Genius SP-HF2800 (BT) (9145);Genius;31730022401;US$;77.54;21;23.46;112.01;Stock Bajo
0408005;Periféricos /Parlantes;Parlante Logitech S150 DIGITAL ESTEREO Negro 980-001004;Logitech;980-001004;US$;12.46;21;0;15.08;
0417313;Periféricos /Teclado + Mouse;Teclado+Mouse Kelyx USB Cableado Negro (7107);Kelyx;KL-COMBO-TEC-MOU-WIRED;US$;5.35;10.5;0;5.91;
0416827;Periféricos /Teclado + Mouse;Teclado+Mouse Logitech Pop Icon Graphite 920-013052;Logitech;920-013052;US$;54.53;10.5;0;60.26;Stock Bajo
0416829;Periféricos /Teclado + Mouse;Teclado+Mouse Logitech Pop Icon Lila 920-013054;Logitech;920-013054;US$;54.52;10.5;0;60.24;Stock Bajo
0416828;Periféricos /Teclado + Mouse;Teclado+Mouse Logitech Pop Icon Rose 920-013053;Logitech;920-013053;US$;54.53;10.5;0;60.26;Stock Bajo
0416830;Periféricos /Teclado + Mouse;Teclado+Mouse Logitech Pop Icon White 920-013055;Logitech;920-013055;US$;53.98;10.5;0;59.65;Stock Bajo
0412234;Periféricos /Teclado + Mouse;Teclado+Mouse Genius KM-160 USB (6175);Genius;31330001414;US$;8.47;10.5;0;9.36;Stock Bajo
0412235;Periféricos /Teclado + Mouse;Teclado+Mouse Genius KM-200 USB BLK (6229);Genius;31330003401;US$;8.61;10.5;0;9.51;
0405278;Periféricos /Teclado + Mouse;Teclado+Mouse Logitech MK120 Black 920-004428;Logitech;920-004428;US$;10.36;10.5;0;11.45;
0405568;Periféricos /Teclado + Mouse;Teclado+Mouse Logitech Wir MK220 Blk 920-004430;Logitech;920-004430;US$;16.91;10.5;0;18.69;
0408435;Periféricos /Teclado + Mouse;Teclado+Mouse Logitech Wir MK235 Grey 920-007901;Logitech;920-007901;US$;16.02;10.5;0;17.7;
0405272;Periféricos /Teclado + Mouse;Teclado+Mouse Logitech Wir MK270 Blk 920-004432;Logitech;920-004432;US$;18.41;10.5;0;20.34;Stock Bajo
0413099;Periféricos /Teclado + Mouse;Teclado+Mouse Logitech Wir MK295 Silent Blk 920-009792;Logitech;920-009792;US$;22.16;10.5;0;24.49;Stock Bajo
0410801;Periféricos /Teclado + Mouse;Teclado+Mouse Logitech Wir MK540 Black 920-008673;Logitech;920-008673;US$;33.05;10.5;0;36.52;Stock Bajo
0416036;Periféricos /Teclados;Teclado Logitech Bluetooth K380s Pebble Graphite 920-011783;Logitech;920-011783;US$;25.86;10.5;0;28.58;
0416037;Periféricos /Teclados;Teclado Logitech Bluetooth K380s Pebble White 920-011784;Logitech;920-011784;US$;26.02;10.5;0;28.75;
0416235;Periféricos /Teclados;Teclado Logitech K950 Slim Graphite  920-012432;Logitech;920-012432;US$;52.12;10.5;0;57.59;Stock Bajo
0416101;Periféricos /Teclados;Teclado Logitech K950 Slim White 920-012593;Logitech;920-012593;US$;52.54;10.5;0;58.06;Stock Bajo
0414336;Periféricos /Teclados;Teclado Logitech Pop Keys Mecanico Coral Rose 920-010715;Logitech;920-010715;US$;45.11;10.5;0;49.85;Stock Bajo
0414337;Periféricos /Teclados;Teclado Logitech Pop Keys Mecanico Fresh Vibes 920-010714;Logitech;920-010714;US$;45.11;10.5;0;49.85;Stock Bajo
0416186;Periféricos /Teclados;Teclado Logitech PRO X 60 Black Lightspeed 920-011902;Logitech;920-011902;US$;155.06;10.5;0;171.34;Stock Bajo
0415781;Periféricos /Teclados;Teclado Logitech Wireless K270 Graphite  920-004426 (8789);Logitech;920-004426;US$;13.52;10.5;0;14.94;
0415124;Periféricos /Teclados;Teclado Logitech Wireless K650 Graphite  920-010910;Logitech;920-010910;US$;30.27;10.5;0;33.45;
0415125;Periféricos /Teclados;Teclado Logitech Wireless K650 White 920-010964;Logitech;920-010964;US$;30.24;10.5;0;33.42;Stock Bajo
0414103;Periféricos /Teclados;Teclado Logitech Wireless MX Keys Mini Black Retroilum 920-010476;Logitech;920-010476;US$;79.85;10.5;0;88.23;Stock Bajo
0414104;Periféricos /Teclados;Teclado Logitech Wireless MX Keys Mini Grey Retroilum 920-010477;Logitech;920-010477;US$;80.53;10.5;0;88.99;Stock Bajo
0414105;Periféricos /Teclados;Teclado Logitech Wireless MX Keys Mini Rose Retroilum 920-010478;Logitech;920-010478;US$;80.59;10.5;0;89.05;Stock Bajo
0414757;Periféricos /Teclados;Teclado Logitech Wireless MX Mini Graphite  920-010846;Logitech;920-010846;US$;109.42;10.5;0;120.91;Stock Bajo
0415782;Periféricos /Teclados;Teclado Logitech Wireless Wave Keys Ergo Black Esp 920-012278 (1458);Logitech;920-012278;US$;46.61;10.5;0;51.5;Stock Bajo
0415785;Periféricos /Teclados;Teclado Logitech Wireless Wave Keys Ergo White Esp 920-012279 (1557);Logitech;920-012279;US$;46.2;10.5;0;51.05;Stock Bajo
0405277;Periféricos /Teclados;Teclado Logitech K120 Black 920-004422;Logitech;920-004422;US$;6.76;10.5;0;7.47;Stock Bajo
0408004;Periféricos /Teclados;Teclado Logitech TOUCH K400 PLUS Dark 920-007123;Logitech;920-007123;US$;20.23;10.5;0;22.35;
0408938;Periféricos /Teclados;Teclado Logitech Wireless K780 Grey 920-008026;Logitech;920-008026;US$;54.12;10.5;0;59.8;
0413553;Periféricos /Teclados;Teclado Logitech Wireless K860 Ergo Esp 920-009845;Logitech;920-009845;US$;104.08;10.5;0;115.01;Stock Bajo
0417302;Periféricos /Web Cam;Web Cam Kelyx 1080P Full HD c/microfono (6995);Kelyx;KL-WEBCAM-1080P;US$;6.9;21;0;8.35;
0415184;Periféricos /Web Cam;Web Cam Logitech Brio 300 Rose Full HD 960-001446;Logitech;960-001446;US$;45.5;21;0;55.06;Stock Bajo
0415467;Periféricos /Web Cam;Web Cam Logitech Brio 500 Rose Full HD 960-001418;Logitech;960-001418;US$;103.53;21;0;125.27;Stock Bajo
0416189;Periféricos /Web Cam;Web Cam Logitech MX Brio Black Ultra HD 4K 960-001548;Logitech;960-001548;US$;155.38;21;0;188.01;Stock Bajo
0412736;Periféricos /Web Cam;Web Cam Logitech Stream Cam Plus Graphite 960-001280;Logitech;960-001280;US$;113.68;21;0;137.55;Stock Bajo
0416612;Placas de video /Línea AMD RADEON;VGA Gigabyte Radeon RX 7600 XT GAMING OC 16G (4251);Gigabyte;GV-R76XTGAMING OC-16GD;US$;379.16;10.5;0;418.97;
0415736;Placas de video /Línea AMD RADEON;VGA Gigabyte Radeon RX 7700 XT GAMING OC 12G (4446);Gigabyte;GV-R77XTGAMING OC-12GD;US$;450.99;10.5;0;498.34;
0417364;Placas de video /Línea AMD RADEON;VGA Gigabyte Radeon RX 9060 XT GAMING OC 16G (6248);Gigabyte;GV-R9060XTGAMING OC-16GD;US$;440.28;10.5;0;486.51;Stock Bajo
0417365;Placas de video /Línea AMD RADEON;VGA Gigabyte Radeon RX 9060 XT GAMING OC 8G (6231);Gigabyte;GV-R9060XTGAMING OC-8GD;US$;382.37;10.5;0;422.52;Stock Bajo
0414526;Placas de video /Línea AMD RADEON;VGA Sapphire Radeon RX 6400 PULSE LR GDDR6 4G (2093);SAPPHIRE;11315-01-20G;US$;129.05;10.5;0;142.6;
0415741;Placas de video /Línea AMD RADEON;VGA Sapphire Radeon RX 7600 XT PULSE GAMING 16GB (4943);SAPPHIRE;11339-04-20G;US$;363.47;10.5;0;401.63;
0417167;Placas de video /Línea AMD RADEON;VGA Sapphire Radeon RX 9070 XT NITRO+ 16GB GDDR6 (5872);SAPPHIRE;11348-01-20G;US$;819.39;10.5;0;905.43;
0417169;Placas de video /Línea AMD RADEON;VGA Sapphire Radeon RX 9070 XT PULSE 16GB GDDR6 (5919);SAPPHIRE;11348-03-20G;US$;741.35;10.5;0;819.19;
0417358;Placas de video /Línea NVIDIA GEFORCE;VGA Gigabyte GeForce RTX 5060 AERO OC 8G White (6415);Gigabyte;GV-N5060AERO OC-8GD;US$;350.76;10.5;0;387.59;
0417240;Placas de video /Línea NVIDIA GEFORCE;VGA Gigabyte GeForce RTX 5060 Ti AERO OC 16G (6033);Gigabyte;GV-N506TAERO OC-16GD;US$;674;10.5;0;744.77;Stock Bajo
0417241;Placas de video /Línea NVIDIA GEFORCE;VGA Gigabyte GeForce RTX 5060 Ti EAGLE OC 16G (6071);Gigabyte;GV-N506TEAGLE OC-16GD;US$;511.27;10.5;0;564.95;
0417176;Placas de video /Línea NVIDIA GEFORCE;VGA Gigabyte GeForce RTX 5070 EAGLE OC 12G (5760);Gigabyte;GV-N5070EAGLE OC-12GD;US$;685.84;10.5;0;757.85;
0417177;Placas de video /Línea NVIDIA GEFORCE;VGA Gigabyte GeForce RTX 5070 GAMING OC 12G (5722);Gigabyte;GV-N5070GAMING OC-12GD;US$;709.2;10.5;0;783.67;Stock Bajo
0417178;Placas de video /Línea NVIDIA GEFORCE;VGA Gigabyte GeForce RTX 5070 Ti AERO OC 16G (5876);Gigabyte;GV-N507TAERO OC-16GD;US$;1084.73;10.5;0;1198.63;Stock Bajo
0417181;Placas de video /Línea NVIDIA GEFORCE;VGA Gigabyte GeForce RTX 5070 Ti GAMING OC 16G (5562);Gigabyte;GV-N507TGAMING OC-16GD;US$;1082.69;10.5;0;1196.37;Stock Bajo
0417239;Placas de video /Línea NVIDIA GEFORCE;VGA Gigabyte GeForce RTX 5070 WINDFORCE OC SFF 12G (5715);Gigabyte;GV-N5070WF3OC-12GD;US$;650.31;10.5;0;718.59;Stock Bajo
0417023;Placas de video /Línea NVIDIA GEFORCE;VGA Gigabyte GeForce RTX 5080 AERO OC SFF 16G (5555);Gigabyte;GV-N5080AERO OC-16GD;US$;1509.66;10.5;0;1668.17;Stock Bajo
0417024;Placas de video /Línea NVIDIA GEFORCE;VGA Gigabyte GeForce RTX 5080 GAMING OC 16G (5494);Gigabyte;GV-N5080GAMING OC-16GD;US$;1503.44;10.5;0;1661.3;Stock Bajo
0417217;Placas de video /Línea NVIDIA GEFORCE;VGA Gigabyte GeForce RTX 5090 GAMING OC 32G (5791);Gigabyte;GV-N5090GAMING OC-32GD;US$;2774.12;10.5;0;3065.4;Stock Bajo
0415710;Placas de video /Línea NVIDIA GEFORCE;VGA MSI GeForce RTX 3050 VENTUS 2X XS 8G OC (4796);MSI;RTX 3050 VENTUS 2X XS 8G OC;US$;224.46;10.5;0;248.03;
0417237;Placas de video /Línea NVIDIA GEFORCE;VGA MSI GeForce RTX 5060 Ti GAMING OC 8G (6796);MSI;RTX 5060 Ti 8G GAMING OC;US$;490.51;10.5;0;542.01;Stock Bajo
0417236;Placas de video /Línea NVIDIA GEFORCE;VGA MSI GeForce RTX 5060 Ti GAMING TRIO OC 8G (1394);MSI;RTX 5060 Ti 8G GAMING TRIO OC;US$;481.53;10.5;0;532.09;Stock Bajo
0417235;Placas de video /Línea NVIDIA GEFORCE;VGA MSI GeForce RTX 5060 Ti VENTUS 2X OC PLUS 16G (4471);MSI;RTX 5060 Ti 16G VENTUS 2X OC PLUS;US$;545;10.5;0;602.23;Stock Bajo
0417238;Placas de video /Línea NVIDIA GEFORCE;VGA MSI GeForce RTX 5060 Ti VENTUS 2X OC PLUS 8G (8868);MSI;RTX 5060 Ti 8G VENTUS 2X OC PLUS;US$;465.82;10.5;0;514.73;Stock Bajo
0417357;Placas de video /Línea NVIDIA GEFORCE;VGA MSI GeForce RTX 5060 VENTUS 2X OC 8G (4272);MSI;RTX 5060 8G VENTUS 2X OC;US$;337.85;10.5;0;373.32;Stock Bajo
0417356;Placas de video /Línea NVIDIA GEFORCE;VGA MSI GeForce RTX 5060 VENTUS 3X OC 8G (4326);MSI;RTX 5060 8G VENTUS 3X OC;US$;359.77;10.5;0;397.55;Stock Bajo
0417129;Placas de video /Línea NVIDIA GEFORCE;VGA MSI GeForce RTX 5070 GAMING TRIO OC 12G (3927);MSI;RTX 5070 12G GAMING TRIO OC;US$;716.84;10.5;0;792.11;
0417247;Placas de video /Línea NVIDIA GEFORCE;VGA MSI GeForce RTX 5070 SHADOW 2X OC 12G (8175);MSI;RTX 5070 12G SHADOW 2X OC;US$;621.87;10.5;0;687.17;
0417192;Placas de video /Línea NVIDIA GEFORCE;VGA MSI GeForce RTX 5070 VENTUS 2X OC 12G (8229);MSI;RTX 5070 12G VENTUS 2X OC;US$;656;10.5;0;724.88;
0417291;Placas de video /Línea NVIDIA GEFORCE;VGA MSI GeForce RTX 5070 VENTUS 2X OC 12G WHITE (8243);MSI;RTX 5070 12G VENTUS 2X OC WHITE;US$;655.67;10.5;0;724.52;Stock Bajo
0417391;Placas de video /Línea NVIDIA GEFORCE;VGA MSI GeForce RTX 5070 VENTUS 3X OC 12G (8281);MSI;RTX 5070 12G VENTUS 3X OC;US$;673.01;10.5;0;743.68;Stock Bajo
0417004;Placas de video /Línea NVIDIA GEFORCE;VGA MSI GeForce RTX 5080 INSPIRE 3X OC 16G (2474);MSI;RTX 5080 16G INSPIRE 3X OC;US$;1346.12;10.5;0;1487.46;Stock Bajo
0410504;Placas de video /Línea NVIDIA GEFORCE;VGA MSI GeForce GT 210 1GB LP DDR3 (5222);MSI;N210-MD1G/D3;US$;30.18;10.5;0;33.35;Stock Bajo
0413316;Placas de video /Línea NVIDIA GEFORCE;VGA MSI GeForce RTX 3060 VENTUS 2X 12G OC (3814);MSI;RTX 3060 VENTUS 2X 12G OC;US$;306.74;10.5;0;338.95;
0416105;Placas de video /Línea Quadro/Radeon Pro;VGA Sapphire Radeon RX 7700 XT PULSE GAMING 12GB (4288);SAPPHIRE;11335-04-20G;US$;444.65;10.5;0;491.34;Stock Bajo
0416244;Proyección /Proyectores;Proyector Epson CO-FH02;Epson;V11HA85020;US$;636.32;21;0;769.95;
0413498;Proyección /Proyectores;Proyector Epson POWER LITE W49 (4144);Epson;V11H983020;US$;758.32;21;0;917.57;Stock Bajo
0415233;Seguridad /Cámaras Analógicas;DS-2CE12DF0T-F  Cámara Bullet Metalica 2MP 2.8mm ColorVu (4857);Hikvision;DS-2CE12DF0T-F(2.8mm)(O-STD);US$;48.96;21;0;59.24;Stock Bajo
0415224;Seguridad /Cámaras Analógicas;DS-2CE16D0T-EXIPF  Cámara Bullet Plastica 2MP 2.8mm IR20m (8603);Hikvision;DS-2CE16D0T-EXIPF(2.8mm)(O-STD);US$;20.08;21;0;24.3;
0415329;Seguridad /Cámaras Analógicas;DS-2CE16K0T-LFS  Cámara Bullet 3K 2.8mm Dual Light y Audio (3210);Hikvision;DS-2CE16K0T-LFS(2.8mm)(O-STD);US$;39.76;21;0;48.11;Stock Bajo
0415228;Seguridad /Cámaras Analógicas;DS-2CE17D0T-LFS  Cámara Bullet 2MP 2.8mm Dual Light Audio (6915);Hikvision;DS-2CE17D0T-LFS(2.8mm)(O-STD);US$;45.87;21;0;55.5;
0415334;Seguridad /Cámaras Analógicas;DS-2CE78K0T-LFS  Cámara Turret 3K 2.8mm Dual Light y Audio (3258);Hikvision;DS-2CE78K0T-LFS(2.8mm)(O-STD);US$;49.16;21;0;59.48;
0415244;Seguridad /Cámaras IP;DS-2CD1127G2-L  Cámara IP Domo 2MP 2.8mm ColorVu  (2205);Hikvision;DS-2CD1127G2-L(2.8mm)(O-STD);US$;81.04;21;0;98.06;Stock Bajo
0417153;Seguridad /Cámaras IP;DS-2CD1147G2H-LIUF  Camara IP Domo 4MP Smart Hybrid Light (2655);Hikvision;DS-2CD1147G2H-LIUF(2.8mm)(O-STD);US$;116.74;21;0;141.26;
0415253;Seguridad /Cámaras IP;DS-2CD2121G0-I  Cámara IP Domo 2MP 2.8 mm IR 30m IK10 (2674);Hikvision;DS-2CD2121G0-I(2.8mm)(C)(O-STD);US$;84.1;21;0;101.76;Stock Bajo
0415757;Seguridad /Cámaras IP;DS-2CD2423G0-IW  Camara IP WIFI Cubo 2MP 2.8mm Interior (7290);Hikvision;DS-2CD2423G0-IW(2.8mm)(W)(O-STD);US$;76.25;21;0;92.26;
0415356;Seguridad /Cámaras IP;DS-2CD2743G2-IZS  Cámara IP Domo 4MP Vf 2.8-12mm IK10 AcuSense (0573);Hikvision;DS-2CD2743G2-IZS(2.8-12mm)(O-STD);US$;316.94;21;0;383.5;Stock Bajo
0415256;Seguridad /Cámaras IP;DS-2CD3751G0-IZS  Cámara IP Turret 5MP Vf 2.7-13.5mm IR 40m (0014);Hikvision;DS-2CD3751G0-IZS(2.7-13.5mm)(C)(O-STD);US$;178.19;21;0;215.61;
0417149;Seguridad /Cámaras IP;DS-2CE10DF0T-LFS  Camara Bullet 2MP Smart Hybrid Light (8534);Hikvision;DS-2CE10DF0T-LFS(2.8mm)(O-STD);US$;40.93;21;0;49.53;
0416618;Seguridad /Cámaras IP;DS-2CV2021G2-IDW  Cámara IP WIFI Bullet 2MP Audio (4103);Hikvision;DS-2CV2021G2-IDW(2.8mm)(E)(O-STD)/EU;US$;81.47;21;0;98.58;Stock Bajo
0416507;Seguridad /Cámaras IP;TAPO C210 Camara IP 3mp Mov Remoto Day/Night SD Wifi;TP-Link;Tapo C210;US$;17.2;21;0;20.81;
0414147;Seguridad /Cámaras IP;TAPO C320WS Camara IP Day/Night SD Wifi Ext HD(7031);TP-Link;Tapo C320WS;US$;30.92;21;0;37.41;
0416447;Seguridad /Cámaras IP;TAPO C420S2 Sistema 2 Camaras IP a Bateria Ext Day/Night + HUB;TP-Link;Tapo C420S2;US$;103.18;21;0;124.85;Stock Bajo
0415489;Seguridad /Cámaras IP;TAPO C500 Camara IP Mov Remoto Exterior Day/Night SD Wifi (5860);TP-Link;Tapo C500;US$;25.79;21;0;31.21;
0416509;Seguridad /Cámaras IP;TAPO C510W Camara IP 2K Mov Remoto Day/Night (1575);TP-Link;Tapo C510W;US$;28.44;21;0;34.41;
0412156;Seguridad /Cámaras IP;TAPO C200 Camara IP Mov Remoto Day/Night SD Wifi (8095);TP-Link;TAPO C200;US$;15.87;21;0;19.2;
0413320;Seguridad /Cámaras IP;TAPO C310 Camara IP Day/Night SD Wifi Exterior (0911);TP-Link;Tapo C310;US$;24.5;21;0;29.65;
0415259;Seguridad /Cámaras PTZ;DS-2DE5232W-AE  Cámara IP PTZ 2MP 32X DarkFighter (0519);Hikvision;DS-2DE5232W-AE(O-STD)(T5);US$;852.75;21;0;1031.83;
0415274;Seguridad /DVR;DS-7204HGHI-M1  DVR 4-ch 720P analógicos 1-ch IP (0950);Hikvision;DS-7204HGHI-M1(STD)(C);US$;53.88;21;23.46;77.84;
0415275;Seguridad /DVR;DS-7208HGHI-M1  DVR 8-ch 720P analógicos 2-ch IP (0943);Hikvision;DS-7208HGHI-M1(STD)(C);US$;64.65;21;23.46;93.39;
0415360;Seguridad /DVR;DS-7216HGHI-M1  DVR 16-ch 720P analógicos 2-ch IP (0936);Hikvision;DS-7216HGHI-M1(STD)(C);US$;110.45;21;23.46;159.56;
0417145;Seguridad /DVR;iDS-7204HQHI-M1/XT/4A+4/1ALM  DVR 4-ch 1080P AcuSense/Alarma (3796);Hikvision;iDS-7204HQHI-M1/XT(STD)/4A+4/1ALM;US$;118.6;21;23.46;171.33;Stock Bajo
0417146;Seguridad /DVR;iDS-7208HQHI-M1/XT  DVR 8-ch 1080P AcuSense (3802);Hikvision;iDS-7208HQHI-M1/XT(STD);US$;161.72;21;23.46;233.62;
0417147;Seguridad /DVR;iDS-7216HQHI-M1/XT  DVR 16-ch 1080P AcuSense (9417);Hikvision;iDS-7216HQHI-M1/XT(STD);US$;287.97;21;23.46;416;
0417140;Seguridad /Kit cámaras wifi;NKS422W02H  NVS Kit WiFi 2 MP 1 Cam Bullet + 1 Cam Turret (4700);Hikvision;DS-J142I(STD)/NKS422W02H-;US$;106.65;21;0;129.05;Stock Bajo
0417141;Seguridad /Kit cámaras wifi;NKS422W0H  NVS Kit WiFi 2 MP 2 Cam Bullet (4694);Hikvision;DS-J142I(STD)/NKS422W0H-;US$;103.04;21;0;124.68;Stock Bajo
0417142;Seguridad /Kit cámaras wifi;NKS424W02H  NVS Kit WiFi 4 MP 1 Cam Bullet + 1 Cam Turret (4687);Hikvision;DS-J142I(STD)/NKS424W02H-;US$;116.25;21;0;140.66;Stock Bajo
0417143;Seguridad /Kit cámaras wifi;NKS424W03H  NVS Kit WiFi 4 MP 1 Cam Bullet + 1 Cam DomoPT (6353);Hikvision;DS-J142I(STD)/NKS424W03H-;US$;129.21;21;0;156.34;Stock Bajo
0417144;Seguridad /Kit cámaras wifi;NKS424W0H  NVS Kit WiFi 4 MP 2 Cam Bullet (4670);Hikvision;DS-J142I(STD)/NKS424W0H-;US$;112.66;21;0;136.32;Stock Bajo
0417069;Seguridad /NVR;DS-7604NXI-K1  NVR 4-Ch 4K AcuSense (5146);Hikvision;DS-7604NXI-K1(STD);US$;128.81;21;23.46;186.08;Stock Bajo
0415369;Seguridad /NVR;DS-7608NXI-K2  NVR 8-ch 4K 1U AcuSense (5191);Hikvision;DS-7608NXI-K2(STD);US$;194.33;21;23.46;280.73;Stock Bajo
0415370;Seguridad /NVR;DS-7608NXI-K2/8P  NVR 8-ch 4K 2U 8PoE AcuSense (5092);Hikvision;DS-7608NXI-K2/8P(STD);US$;326.79;21;23.46;472.08;Stock Bajo
0416743;Seguridad /NVR;DS-7716NI-M4/16P  NVR de 16-ch. 1.5 U. 16 PoE. 8K (3005);Hikvision;DS-7716NI-M4/16P(STD);US$;1202.93;21;23.46;1737.75;Stock Bajo
0415760;Seguridad /NVR;DS-7732NI-M4  NVR 32-ch 8K 4 SATA (3012);Hikvision;DS-7732NI-M4(STD);US$;1058.52;21;23.46;1529.14;Stock Bajo
